source airport,destination airport,airplane type,total Cost,break even cost per ticket, profit/loss per flight, percent full
Tampa International Airport,LaGuardia Airport,Airbus A200-100,15077.81139748471,372.2916394440669,-9865.728445267772,0.1037037037037037
Tampa International Airport,LaGuardia Airport,Airbus A220-300,13567.200752373157,282.6500156744408,-9610.100532930986,0.0875
Tampa International Airport,Detroit Metropolitan Airport,Boeing 737-600,15015.858833324495,420.6122922499859,-11230.348203074622,0.07563025210084033
Tampa International Airport,Detroit Metropolitan Airport,Boeing 767-800,17769.82354165562,313.40076793043426,-14949.216630281711,0.047619047619047616
Tampa International Airport,Detroit Metropolitan Airport,Airbus A200-100,14629.337470751707,361.21820915436314,-11378.37358836244,0.06666666666666667
Tampa International Airport,Detroit Metropolitan Airport,Airbus A220-300,13179.882361103746,274.5808825229947,-10708.654418396793,0.05625
Tampa International Airport,Philadelphia International Airport,Boeing 737-600,14448.103134668901,404.708771279241,-9186.88910803877,0.1092436974789916
Tampa International Airport,Philadelphia International Airport,Boeing 767-800,17060.128918336126,300.88410790716273,-13148.63551554301,0.06878306878306878
Tampa International Airport,Philadelphia International Airport,Airbus A200-100,14081.50302468052,347.69143270816096,-9561.514399474429,0.0962962962962963
Tampa International Airport,Philadelphia International Airport,Airbus A220-300,12706.752612224085,264.7240127546684,-9265.340446413396,0.08125
Tampa International Airport,Salt Lake City International Airport,Boeing 737-600,24956.714844111706,699.0676426922047,-22859.51191603509,0.025210084033613446
Tampa International Airport,Salt Lake City International Airport,Boeing 767-800,30195.89355513964,532.555441889588,-28598.227229470875,0.015873015873015872
Tampa International Airport,Salt Lake City International Airport,Airbus A200-100,24221.391516248143,598.0590497839048,-22427.214366896427,0.022222222222222223
Tampa International Airport,Salt Lake City International Airport,Airbus A220-300,21463.929036759757,447.16518826582825,-20122.43347196227,0.01875
Tampa International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,13235.610750587373,370.74539917611696,-11381.883754706789,0.04201680672268908
Tampa International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,15544.513438234217,274.15367615933366,-14173.745057437549,0.026455026455026454
Tampa International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,12911.554233022905,318.8038082227878,-11317.535191908966,0.037037037037037035
Tampa International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,11696.342292156143,243.67379775325298,-10477.973303389877,0.03125
Tampa International Airport,San Diego International Airport,Boeing 737-600,27122.468110331396,759.7330002893949,-21804.337108305634,0.058823529411764705
Tampa International Airport,San Diego International Airport,Boeing 767-800,32903.08513791424,580.3013251836727,-28840.975861628533,0.037037037037037035
Tampa International Airport,San Diego International Airport,Airbus A200-100,26311.153439793456,649.6581096245297,-21763.546672421748,0.05185185185185185
Tampa International Airport,San Diego International Airport,Airbus A220-300,23268.723425276163,484.76507135992006,-19875.367925756724,0.04375
Tampa International Airport,Baltimore/Washington International Airport,Boeing 737-600,13564.519379802665,379.9585260448926,-11664.726749578202,0.04201680672268908
Tampa International Airport,Baltimore/Washington International Airport,Boeing 767-800,15955.649224753332,281.40474823198116,-14548.625483593425,0.026455026455026454
Tampa International Airport,Baltimore/Washington International Airport,Airbus A200-100,13228.922208581518,326.640054532877,-11595.721935917132,0.037037037037037035
Tampa International Airport,Baltimore/Washington International Airport,Airbus A220-300,11970.43281650222,249.3840170104629,-10723.512731449906,0.03125
Tampa International Airport,Austin-Bergstrom International Airport,Boeing 737-600,14363.198085247886,402.3304785783722,-12351.545692356025,0.04201680672268908
Tampa International Airport,Austin-Bergstrom International Airport,Boeing 767-800,16953.99760655986,299.0123034666642,-15458.93608922654,0.026455026455026454
Tampa International Airport,Austin-Bergstrom International Airport,Airbus A200-100,13999.577099800596,345.6685703654468,-12271.234247973362,0.037037037037037035
Tampa International Airport,Austin-Bergstrom International Airport,Airbus A220-300,12635.998404373238,263.2499667577758,-11319.74857058436,0.03125
Tampa International Airport,Washington Dulles International Airport,Boeing 737-600,13206.494333206538,369.92981325508515,-11356.845266931112,0.04201680672268908
Tampa International Airport,Washington Dulles International Airport,Boeing 767-800,15508.117916508172,273.51177983259566,-14140.559017345193,0.026455026455026454
Tampa International Airport,Washington Dulles International Airport,Airbus A200-100,12883.4594443221,318.11010973634814,-11292.90889564036,0.037037037037037035
Tampa International Airport,Washington Dulles International Airport,Airbus A220-300,11672.078611005449,243.16830439594685,-10456.237089025715,0.03125
Tampa International Airport,Nashville International Airport,Boeing 737-600,10875.337165856403,304.63129316124383,-9656.811993211428,0.03361344537815126
Tampa International Airport,Nashville International Airport,Boeing 767-800,12594.171457320506,222.1194260550354,-11705.693753100364,0.021164021164021163
Tampa International Airport,Nashville International Airport,Airbus A200-100,10634.097265300039,262.57030284691456,-9583.81605391238,0.02962962962962963
Tampa International Airport,Nashville International Airport,Airbus A220-300,9729.44763821367,202.69682579611813,-8918.660335029199,0.025
Tampa International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,57226.49236636528,1602.982979450008,-12342.968941765052,0.23529411764705882
Tampa International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,70533.1154579566,1243.970290263785,-35701.94733057063,0.14814814814814814
Tampa International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,55358.89614298405,1366.8863245181246,-17086.079056476556,0.2074074074074074
Tampa International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,48355.4103053044,1007.4043813605084,-20148.087627210167,0.175
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,13193.872913024006,369.5762720735016,-9498.11019228899,0.08403361344537816
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,15492.341141280009,273.2335298285716,-12760.005842994293,0.05291005291005291
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,12871.280880988077,317.8094044688414,-9693.186836299663,0.07407407407407407
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,11661.56076085334,242.9491825177779,-9232.068935675561,0.0625
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,6143.602434250512,172.0897040406306,-4078.5259857629444,0.10084033613445378
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,6679.5030428131395,117.80428646936755,-5265.851605180729,0.06349206349206349
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,6068.3883137504945,149.83674848766654,-4270.347331898496,0.08888888888888889
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,5786.335361875426,120.54865337240471,-4339.75152140657,0.075
Austin-Bergstrom International Airport,Denver International Airport,Boeing 737-600,12691.852115473524,355.5140648592024,-10914.281791177513,0.04201680672268908
Austin-Bergstrom International Airport,Denver International Airport,Boeing 767-800,14864.815144341906,262.1660519284287,-13553.984884699763,0.026455026455026454
Austin-Bergstrom International Airport,Denver International Airport,Airbus A200-100,12386.87484826393,305.8487616855291,-10857.631039836284,0.037037037037037035
Austin-Bergstrom International Airport,Denver International Airport,Airbus A220-300,11243.210096227936,234.23354367141533,-10072.04237787086,0.03125
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 737-600,15099.578447238857,422.9573794744778,-8332.260375647213,0.13445378151260504
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 767-800,17874.47305904857,315.24643843119173,-12830.530044149502,0.08465608465608465
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A200-100,14710.119554353283,363.2128285025502,-8898.71429831248,0.11851851851851852
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A220-300,13249.648706032382,276.03434804234126,-8833.099137354922,0.1
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 737-600,17840.003839875593,499.71999551472254,-2848.403974433917,0.25210084033613445
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 767-800,21300.004799844493,375.6614603147177,-10030.160990402961,0.15873015873015872
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A200-100,17354.3896700554,428.5034486433432,-4499.286210755105,0.2222222222222222
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A220-300,15533.336533229662,323.61117777561793,-5825.001199961123,0.1875
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 737-600,21307.884157427212,596.8595002080452,-14742.429655138714,0.09243697478991597
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 767-800,25634.855196784018,452.11384826779573,-20661.602865838264,0.0582010582010582
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A200-100,20700.58997646486,511.1256784312311,-15078.207513721318,0.08148148148148149
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A220-300,18423.236797856014,383.81743328866696,-14201.245031680677,0.06875
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 737-600,16163.251717875304,452.7521489600926,-14352.243122034934,0.03361344537815126
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 767-800,19204.06464734413,338.69602552635155,-17849.280545238726,0.021164021164021163
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A200-100,15736.470955844594,388.5548384159159,-14182.25160218093,0.02962962962962963
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A220-300,14136.04309822942,294.5008978797796,-12958.039506710302,0.025
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 737-600,15258.566900171189,427.4108375398093,-13548.923550011952,0.03361344537815126
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 767-800,18073.208625213985,318.7514748714989,-16798.20272572799,0.021164021164021163
Austin-Bergstrom International Airport,Orlando International Airport,Airbus A200-100,14863.529465077465,367.0007275327769,-13395.526554946357,0.02962962962962963
